Continent,Entity,Code,Year,"15-49 years old (deaths per 100,000)","50-69 years old (deaths per 100,000)","70+ years old (deaths per 100,000)",70+ years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Smoking (deaths)
NORTH AMERICA,Dominican Republic,DOM,1993,10.53660725,183.4629645,738.2599626,1594.712216,410.3361758,1277.485571,3282.533962
NORTH AMERICA,Dominican Republic,DOM,1994,10.53050817,180.8710135,729.4784944,1651.743324,418.4683635,1298.399953,3368.611641
NORTH AMERICA,Dominican Republic,DOM,1995,10.58266765,181.446593,731.8406717,1738.493406,428.943064,1343.602292,3511.038763
NORTH AMERICA,Dominican Republic,DOM,1996,10.65805879,183.6829865,743.4902797,1860.295722,439.9534782,1412.944188,3713.193388
NORTH AMERICA,Dominican Republic,DOM,1997,10.74796941,186.2685869,756.1114103,1969.651629,452.3718101,1484.159878,3906.183317
NORTH AMERICA,Dominican Republic,DOM,1998,10.73941954,185.0276323,768.0751564,2086.504197,460.349614,1529.846721,4076.700532
NORTH AMERICA,Dominican Republic,DOM,1999,10.50949104,182.3499218,778.6189508,2212.53121,458.1485577,1563.168639,4233.848406
NORTH AMERICA,Dominican Republic,DOM,2000,10.14575201,176.6240614,759.6896198,2256.720181,449.7663229,1561.308695,4267.795198
NORTH AMERICA,Dominican Republic,DOM,2001,9.897153224,171.6810052,762.3617705,2368.907449,445.4762141,1574.731778,4389.115441
NORTH AMERICA,Dominican Republic,DOM,2002,9.893821595,171.2184886,766.0958059,2475.64682,452.6738028,1627.53232,4555.852943
NORTH AMERICA,Dominican Republic,DOM,2003,10.14372522,175.0495577,784.8819501,2624.38911,472.1540658,1721.277285,4817.820461
NORTH AMERICA,Dominican Republic,DOM,2004,10.44873753,179.6198673,805.3565109,2784.388616,494.6371246,1823.424524,5102.450264
NORTH AMERICA,Dominican Republic,DOM,2005,10.5821163,181.2728657,818.8430232,2920.997284,509.1426977,1898.270748,5328.410729
NORTH AMERICA,Dominican Republic,DOM,2006,10.70970904,183.3407587,828.6878226,3041.832902,523.5069855,1980.107698,5545.447586
NORTH AMERICA,Dominican Republic,DOM,2007,10.49115006,180.4637358,822.6535255,3112.159266,521.1348877,2005.393565,5638.687718
NORTH AMERICA,Dominican Republic,DOM,2008,10.27695405,178.9740768,819.3487659,3177.885009,518.6940784,2048.558506,5745.137593
NORTH AMERICA,Dominican Republic,DOM,2009,10.12247549,178.687815,818.5386647,3261.589499,518.7378626,2107.178525,5887.505886
NORTH AMERICA,Dominican Republic,DOM,2010,10.07803106,179.3693751,817.827862,3349.514726,524.0338698,2180.85087,6054.399466
NORTH AMERICA,Dominican Republic,DOM,2011,9.947801813,177.7654814,807.4984657,3403.405891,524.6615318,2228.009932,6156.077355
NORTH AMERICA,Dominican Republic,DOM,2012,10.15405845,182.6080185,822.9264443,3564.418996,543.0806107,2357.787396,6465.287002
NORTH AMERICA,Dominican Republic,DOM,2013,10.51405592,190.9850778,848.0074977,3766.069504,569.9053423,2539.036267,6875.011114
NORTH AMERICA,Dominican Republic,DOM,2014,10.8725544,198.5134199,871.1778421,3957.220182,596.6268332,2719.190161,7273.037175
NORTH AMERICA,Dominican Republic,DOM,2015,11.075263,202.9252012,883.996752,4101.187416,614.6928046,2864.577761,7580.457981
NORTH AMERICA,Dominican Republic,DOM,2016,11.00821671,202.8231528,879.4360002,4205.764353,617.4372278,2940.387299,7763.588879
NORTH AMERICA,Dominican Republic,DOM,2017,10.58687653,197.6001254,854.1076666,4179.531473,599.7778639,2946.761464,7726.0708
NORTHERN AFRICA                    ,Egypt,EGY,1990,18.75473767,369.9622114,987.569581,9926.470413,5043.538332,19724.24674,34694.25548
NORTHERN AFRICA                    ,Egypt,EGY,1991,18.82390473,366.5071846,1030.968431,10549.4311,5204.558117,20064.01647,35818.00569
NORTHERN AFRICA                    ,Egypt,EGY,1992,18.42531438,356.4804494,1060.613852,11034.56453,5235.762144,20070.15424,36340.48091
NORTHERN AFRICA                    ,Egypt,EGY,1993,19.26767249,361.6012621,1152.934893,12164.55921,5628.21883,20928.39123,38721.16928
NORTHERN AFRICA                    ,Egypt,EGY,1994,19.92393213,364.5817129,1202.419333,12831.12724,5981.272936,21692.27191,40504.67209
NORTHERN AFRICA                    ,Egypt,EGY,1995,19.6976062,353.2991189,1167.80872,12627.66437,6073.35031,21623.83994,40324.85463
NORTHERN AFRICA                    ,Egypt,EGY,1996,20.00755448,351.0296046,1143.806081,12591.9034,6337.910605,22002.40852,40932.22253
NORTHERN AFRICA                    ,Egypt,EGY,1997,20.48342483,356.0466994,1141.803304,12839.10452,6674.301139,22682.04736,42195.45302
NORTHERN AFRICA                    ,Egypt,EGY,1998,19.77574808,349.828229,1124.208136,12948.90822,6616.970513,22874.62232,42440.50105
NORTHERN AFRICA                    ,Egypt,EGY,1999,19.55420819,349.1482769,1110.994145,13141.01558,6721.385754,23481.14393,43343.54527
NORTHERN AFRICA                    ,Egypt,EGY,2000,18.927648,340.9161861,1082.516218,13177.31614,6684.411455,23661.12086,43522.84846
NORTHERN AFRICA                    ,Egypt,EGY,2001,19.84207393,356.9565103,1107.960474,13847.59351,7207.217352,25498.31505,46553.12592
NORTHERN AFRICA                    ,Egypt,EGY,2002,20.25537624,365.6458785,1111.317513,14233.80113,7565.811225,26887.38755,48686.99991
NORTHERN AFRICA                    ,Egypt,EGY,2003,20.47806375,371.7404134,1098.956239,14395.27765,7860.894152,28117.98057,50374.15237
NORTHERN AFRICA                    ,Egypt,EGY,2004,20.16291992,370.306856,1065.379547,14263.247,7945.155749,28802.1522,51010.55494
NORTHERN AFRICA                    ,Egypt,EGY,2005,19.82270799,366.5694839,1042.400335,14268.14922,8007.418316,29339.79917,51615.3667
NORTHERN AFRICA                    ,Egypt,EGY,2006,20.04780771,369.7504117,1040.914275,14604.31788,8291.209033,30472.3207,53367.8476
NORTHERN AFRICA                    ,Egypt,EGY,2007,19.42083886,359.233754,1012.886374,14572.69641,8209.981367,30534.83594,53317.51371
NORTHERN AFRICA                    ,Egypt,EGY,2008,19.51090951,361.0574152,1011.034509,14922.17745,8417.732604,31702.38933,55042.29939
NORTHERN AFRICA                    ,Egypt,EGY,2009,20.00939388,368.7926076,1023.571579,15486.30989,8798.344809,33486.0177,57770.6724
NORTHERN AFRICA                    ,Egypt,EGY,2010,20.07378119,368.8828258,1017.466266,15781.73073,8987.084321,34647.90152,59416.71658
NORTHERN AFRICA                    ,Egypt,EGY,2011,20.22129968,369.5423658,1017.488682,16224.42459,9210.697321,35889.00622,61324.12813
NORTHERN AFRICA                    ,Egypt,EGY,2012,20.06130144,364.7316875,1007.369819,16563.61978,9290.095159,36604.29605,62458.01099
NORTHERN AFRICA                    ,Egypt,EGY,2013,19.54718344,354.8491581,979.9450425,16626.49448,9197.024773,36812.94837,62636.46762
NORTHERN AFRICA                    ,Egypt,EGY,2014,19.1870699,347.5267687,960.5123927,16866.59722,9167.492733,37277.91692,63312.00688
NORTHERN AFRICA                    ,Egypt,EGY,2015,19.51685264,350.2322307,964.8799047,17578.48425,9465.139525,38818.06935,65861.69312
NORTHERN AFRICA                    ,Egypt,EGY,2016,19.62858311,348.4822309,958.5306903,18017.61018,9661.49302,39901.3281,67580.4313
NORTHERN AFRICA                    ,Egypt,EGY,2017,19.89131403,347.2842339,952.8502734,18321.73441,9941.150196,41081.26896,69344.15356
WESTERN EUROPE                     ,England,,1990,18.57342515,468.4440134,1702.9209,89219.68552,4423.935211,46153.12583,139796.7466
WESTERN EUROPE                     ,England,,1991,17.89390415,441.6613505,1680.6608,88476.67611,4262.927677,43405.70887,136145.3127
WESTERN EUROPE                     ,England,,1992,17.2025366,414.1566232,1644.873427,87318.05221,4097.559857,40605.55536,132021.1674
WESTERN EUROPE                     ,England,,1993,16.91583274,397.7559843,1643.801234,88029.92751,4024.794221,39074.44366,131129.1654
WESTERN EUROPE                     ,England,,1994,16.07350022,366.3260551,1572.269368,85006.57741,3825.21589,36128.7055,124960.4988
WESTERN EUROPE                     ,England,,1995,16.03417997,351.0423019,1551.512111,84725.6416,3820.618601,34855.01844,123401.2786
WESTERN EUROPE                     ,England,,1996,15.29655517,329.2311866,1494.289118,82366.26433,3656.632145,32840.33357,118863.2301
WESTERN EUROPE                     ,England,,1997,14.34371376,304.165344,1438.492268,79784.09677,3419.777348,30978.2963,114182.1704
WESTERN EUROPE                     ,England,,1998,13.77312957,285.1610965,1400.158814,78025.61809,3276.41878,29669.76811,110971.805
WESTERN EUROPE                     ,England,,1999,13.10086536,266.399116,1350.555222,75653.16363,3119.380579,28160.54626,106933.0905
WESTERN EUROPE                     ,England,,2000,12.44535322,247.9870485,1289.227172,72672.61946,2972.22061,26572.33621,102217.1763
WESTERN EUROPE                     ,England,,2001,12.00953754,232.2073233,1238.265118,70331.00495,2884.973005,25108.30137,98324.27932
WESTERN EUROPE                     ,England,,2002,11.59323223,223.6312061,1212.787393,69263.98172,2804.156023,24409.9484,96478.08614
WESTERN EUROPE                     ,England,,2003,11.05409658,215.7597402,1180.22536,67681.49738,2695.042611,23785.88351,94162.42351
WESTERN EUROPE                     ,England,,2004,10.19256908,201.292954,1106.883536,63749.80444,2505.482198,22431.94578,88687.23242
WESTERN EUROPE                     ,England,,2005,9.752590283,192.7182543,1060.357209,61502.5695,2418.770819,21691.63987,85612.98019
WESTERN EUROPE                     ,England,,2006,9.535249868,187.9400125,1023.394373,59854.14889,2386.887313,21372.03187,83613.06807
WESTERN EUROPE                     ,England,,2007,9.044443792,179.1395059,976.0246518,57663.33917,2282.773877,20599.52709,80545.64013
WESTERN EUROPE                     ,England,,2008,8.88620643,173.9751685,948.7107523,56667.81251,2258.535832,20254.17231,79180.52066
WESTERN EUROPE                     ,England,,2009,8.478739649,165.9475061,900.5304517,54427.1364,2168.289086,19574.16196,76169.58744
WESTERN EUROPE                     ,England,,2010,8.09438341,160.9732357,870.2068626,53238.05496,2080.910627,19256.67602,74575.64161
WESTERN EUROPE                     ,England,,2011,7.571159404,153.5983821,843.0077874,52067.18094,1954.200771,18699.70922,72721.09093
WESTERN EUROPE                     ,England,,2012,7.124564815,147.8549395,830.9304669,51884.8968,1844.419489,18326.21318,72055.52948
WESTERN EUROPE                     ,England,,2013,7.06496263,146.876372,825.8393512,52423.46846,1832.432211,18494.17399,72750.07467
WESTERN EUROPE                     ,England,,2014,6.842117438,142.63114,802.5948913,51914.992,1775.714607,18231.10467,71921.81127
WESTERN EUROPE                     ,England,,2015,6.686258946,141.7213949,799.3889085,52820.37996,1733.883373,18365.66855,72919.93189
WESTERN EUROPE                     ,England,,2016,6.578407248,140.6513274,788.8537718,52995.51272,1703.227906,18499.69143,73198.43206
WESTERN EUROPE                     ,England,,2017,6.395260646,139.5336091,764.6324502,53118.32489,1652.396175,18447.01863,73217.73969
WESTERN EUROPE                     ,Finland,FIN,1990,20.82104741,368.072742,1069.134661,4817.648645,537.6837172,3700.73071,9056.063072
WESTERN EUROPE                     ,Finland,FIN,1991,19.92451338,341.5555607,1006.75769,4624.298233,513.5839182,3498.766608,8636.648759
WESTERN EUROPE                     ,Finland,FIN,1992,19.24738773,326.5342948,977.4443852,4565.16872,499.3923304,3336.559132,8401.120182
WESTERN EUROPE                     ,Finland,FIN,1993,18.17444485,306.387122,935.0883586,4456.542592,472.2404712,3152.017408,8080.800471
WESTERN EUROPE                     ,Finland,FIN,1994,17.36905096,279.8625315,861.9135242,4186.405559,451.3560711,2909.09222,7546.85385
WESTERN EUROPE                     ,Finland,FIN,1995,17.35812534,269.5565781,838.9566078,4165.183604,448.4372669,2867.20184,7480.822711
WESTERN EUROPE                     ,Finland,FIN,1996,16.4456089,250.1786015,799.3579619,4051.572409,420.964364,2743.633411,7216.170185
WESTERN EUROPE                     ,Finland,FIN,1997,15.63680682,234.985809,769.9821055,3979.518395,396.6882314,2658.604996,7034.811622
WESTERN EUROPE                     ,Finland,FIN,1998,14.6217025,222.3752781,741.6422453,3918.673751,367.7312767,2588.394677,6874.799704
WESTERN EUROPE                     ,Finland,FIN,1999,13.73864851,209.7173217,709.0925849,3828.851846,342.6157857,2504.290909,6675.758541
WESTERN EUROPE                     ,Finland,FIN,2000,12.96149913,196.0826609,679.4007674,3748.133234,320.6169511,2393.84967,6462.599855
WESTERN EUROPE                     ,Finland,FIN,2001,11.86328095,182.1544313,645.2547971,3625.756656,291.294708,2269.159705,6186.21107
WESTERN EUROPE                     ,Finland,FIN,2002,10.87238566,171.7533167,614.0615079,3505.45868,264.763893,2188.62631,5958.848883
WESTERN EUROPE                     ,Finland,FIN,2003,10.28288377,167.4520515,580.6211229,3353.381872,249.0763323,2180.103074,5782.561278
WESTERN EUROPE                     ,Finland,FIN,2004,10.06252329,166.1489785,547.9150261,3214.812492,242.5295475,2205.829961,5663.172001
WESTERN EUROPE                     ,Finland,FIN,2005,9.320140028,161.8883037,523.2758415,3129.076882,223.8424855,2186.723244,5539.642612
WESTERN EUROPE                     ,Finland,FIN,2006,8.255084957,154.6733333,506.7749464,3085.940395,197.6310049,2126.23357,5409.80497
WESTERN EUROPE                     ,Finland,FIN,2007,7.696397774,153.6212742,498.7578087,3099.92681,184.0216044,2141.702347,5425.650762
WESTERN EUROPE                     ,Finland,FIN,2008,7.149830126,150.5645057,485.4181411,3088.284948,170.9458888,2118.824442,5378.055279
WESTERN EUROPE                     ,Finland,FIN,2009,6.689328177,146.4543285,480.5308307,3131.033558,159.8433376,2081.412454,5372.289349
WESTERN EUROPE                     ,Finland,FIN,2010,5.99001963,144.9908993,479.2097978,3157.100462,142.974199,2091.688094,5391.762755
WESTERN EUROPE                     ,Finland,FIN,2011,5.498328497,140.9835263,463.8477423,3166.028144,130.9907677,2040.326775,5337.345686
WESTERN EUROPE                     ,Finland,FIN,2012,5.244304548,138.0517872,460.3508575,3161.109924,124.6290941,2030.929001,5316.668019
WESTERN EUROPE                     ,Finland,FIN,2013,4.941296269,136.748455,456.7395132,3196.682897,117.0018709,2032.149013,5345.833781
WESTERN EUROPE                     ,Finland,FIN,2014,4.481288206,132.3561963,448.0945613,3203.47368,105.7860396,1982.327808,5291.587528
WESTERN EUROPE                     ,Finland,FIN,2015,4.180713197,128.8670228,437.2225516,3244.748106,98.42277976,1926.923332,5270.094218
WESTERN EUROPE                     ,Finland,FIN,2016,4.077688853,130.8396904,440.6590535,3418.939662,95.71028266,1942.888424,5457.538369
WESTERN EUROPE                     ,Finland,FIN,2017,4.062667676,132.0796039,444.5497405,3598.98901,95.06360382,1944.883099,5638.935713
WESTERN EUROPE                     ,France,FRA,1990,17.54150512,292.5033176,1008.821786,52379.60971,5114.178639,34111.20907,91604.99742
WESTERN EUROPE                     ,France,FRA,1991,18.05469107,285.3738419,996.5747564,52865.99022,5291.762945,33120.74445,91278.49762
WESTERN EUROPE                     ,France,FRA,1992,18.4362701,279.8615357,978.1362585,53449.9935,5427.060679,32202.61161,91079.66579
WESTERN EUROPE                     ,France,FRA,1993,18.87244672,278.480011,968.2929436,54594.26229,5575.957124,31756.54216,91926.76157
WESTERN EUROPE                     ,France,FRA,1994,19.05755772,273.2937951,939.7450863,54507.52762,5648.494453,30986.36215,91142.38423
WESTERN EUROPE                     ,France,FRA,1995,19.35919819,266.3322499,918.1198786,54672.92656,5749.410127,30229.77408,90652.11076
WESTERN EUROPE                     ,France,FRA,1996,19.43387822,257.8249834,895.0982569,54645.84861,5776.585541,29483.26874,89905.70289
WESTERN EUROPE                     ,France,FRA,1997,19.33993389,247.1454251,870.1686003,54424.46637,5745.949224,28630.37473,88800.79032
WESTERN EUROPE                     ,France,FRA,1998,19.86266175,246.3848727,870.8813537,55744.61731,5888.738886,29057.1137,90690.4699
WESTERN EUROPE                     ,France,FRA,1999,19.5353882,238.274966,851.4895416,55759.25633,5772.009634,28704.76089,90236.02685
WESTERN EUROPE                     ,France,FRA,2000,18.94687925,228.4345568,816.7792383,54712.00609,5583.283969,28114.56663,88409.85669
WESTERN EUROPE                     ,France,FRA,2001,18.84273452,223.5654786,799.3033792,54785.64491,5543.610985,28072.11689,88401.37278
WESTERN EUROPE                     ,France,FRA,2002,18.3766314,218.273484,785.5405878,55022.17963,5403.140282,27931.40076,88356.72067
WESTERN EUROPE                     ,France,FRA,2003,17.71550354,213.3263316,769.5918603,55013.80378,5208.483218,27798.75954,88021.04654
WESTERN EUROPE                     ,France,FRA,2004,16.39746304,200.6477756,721.2153496,52562.60608,4821.971644,26631.46863,84016.04635
WESTERN EUROPE                     ,France,FRA,2005,16.0391349,201.3577737,712.4441779,52907.9446,4716.391497,27228.16662,84852.50272
WESTERN EUROPE                     ,France,FRA,2006,15.23189672,198.9979996,689.7461449,52104.3344,4477.358116,27412.59138,83994.28389
WESTERN EUROPE                     ,France,FRA,2007,14.42972013,197.7715857,670.2019352,51452.53104,4236.533534,27745.91564,83434.98021
WESTERN EUROPE                     ,France,FRA,2008,13.91649436,197.5712403,658.8093647,51325.59483,4077.056193,28220.72317,83623.37419
WESTERN EUROPE                     ,France,FRA,2009,13.59420431,200.4956447,648.6846728,51168.5749,3971.158301,29154.93641,84294.66961
WESTERN EUROPE                     ,France,FRA,2010,12.94770371,199.4898074,631.0891759,50287.65662,3769.955212,29542.08077,83599.6926
WESTERN EUROPE                     ,France,FRA,2011,12.37176977,198.9208853,619.5630112,49839.93986,3590.064641,29991.70232,83421.70682
WESTERN EUROPE                     ,France,FRA,2012,11.64572823,196.7898969,608.6639638,49436.31976,3368.034406,30203.17908,83007.53324
WESTERN EUROPE                     ,France,FRA,2013,11.01062529,193.7964823,592.0315134,48566.65652,3174.20334,30272.75092,82013.61078
WESTERN EUROPE                     ,France,FRA,2014,10.34441552,188.5720864,569.5347739,47275.19496,2973.567384,29952.41559,80201.17794
WESTERN EUROPE                     ,France,FRA,2015,9.785502742,186.8996654,561.9155159,47463.30627,2805.276079,30080.19853,80348.78088
WESTERN EUROPE                     ,France,FRA,2016,9.120333501,181.3359239,544.8064451,47040.80694,2608.017641,29473.95737,79122.78195
WESTERN EUROPE                     ,France,FRA,2017,8.819618252,178.1313314,534.4001802,47338.41596,2516.350052,29147.61465,79002.38066
WESTERN EUROPE                     ,Germany,DEU,1990,24.32785545,375.3217591,1477.406182,119513.2865,9714.402649,71520.66097,200748.3501
WESTERN EUROPE                     ,Germany,DEU,1991,23.33692843,365.723928,1426.498483,117562.1188,9272.559949,70569.01458,197403.6933
WESTERN EUROPE                     ,Germany,DEU,1992,22.08606475,350.673374,1362.609426,113979.4616,8799.048178,67973.12841,190751.6382
WESTERN EUROPE                     ,Germany,DEU,1993,21.25690498,343.9568376,1334.501695,112798.4461,8486.161008,67226.61833,188511.2254
